date,btc_price,pcr,iv,iv_skew,volatility,returns_20d
2021-01-28 02:00:00,33443.87,1.287491767351471,134.47659195910674,7.063703225709116,109.00926289601757,-0.1769939836953418
2021-01-29 02:00:00,34252.08,1.2707211805774101,137.37706616944996,7.5478550325275195,109.87181765757575,-0.1487345122582242
2021-01-30 02:00:00,34317.82,1.2628579144130656,142.08220386613752,7.487807045802168,108.09565940005832,-0.10167666263198238
2021-01-31 02:00:00,33143.22,1.1906976874554613,133.9333886206874,6.080073782337348,104.81678258632473,-0.0662837506053493
2021-02-01 02:00:00,33535.94,1.1159555242133958,126.47744698903539,6.182961914669114,103.49854414663027,-0.015340121673361073
2021-02-02 02:00:00,35524.43,1.0530288309164737,115.72036596145672,5.202545399847288,97.74716547841864,-0.04966232710064111
2021-02-03 02:00:00,37677.34,1.0882618696685158,110.85209467012673,4.647044774604067,99.15564252717716,-0.03775298437668417
2021-02-04 02:00:00,36983.42,1.068744695770577,107.7761034662235,4.640823613089789,95.85930566044158,0.005252761811103346
2021-02-05 02:00:00,38310.24,1.0107851978936377,108.07390508754968,5.4200546786573796,96.38558061530573,0.0634271619413711
2021-02-06 02:00:00,39267.01,0.9249872767374652,109.01496131223918,4.834177686915529,96.67601418953288,0.09563467804107817
2021-02-07 02:00:00,38868.82,0.9142240641929479,108.93473534700439,5.3378738051942065,96.62244500221684,0.061321506898389666
2021-02-08 02:00:00,46437.41,0.872712161680454,113.05409214664007,4.714992629027022,125.5680247105087,0.29234078400257824
2021-02-09 02:00:00,46509.57,0.8641934787338171,116.24505279345334,4.84455810629187,125.14281424955888,0.31007780542615526
2021-02-10 02:00:00,44854.95,0.8194597030875063,117.30797689042252,4.919157503303359,109.23187484832081,0.454426513360765
2021-02-11 02:00:00,48006.18,0.8338124622985911,110.93084744160905,5.335270155429101,109.2288230747988,0.454379269038252
2021-02-12 02:00:00,47435.54,0.8099529383576982,106.28586851723611,4.898509367054922,108.13083584164804,0.4774071558203761
2021-02-13 02:00:00,47222.32,0.8140720788410992,102.49983153689367,4.916149510996406,108.49188012385295,0.46273130122173267
2021-02-14 02:00:00,48652.87,0.7733445436243694,102.97465662614373,4.463691956380053,108.14634618318821,0.5074349494210273
2021-02-15 02:00:00,47936.51,0.7641810158591978,104.34587356054364,4.6581529936465875,109.13658017714248,0.47422018100337926
2021-02-16 02:00:00,49184.63,0.7559172862795019,104.62349344719166,5.371872136733706,102.15200027773221,0.6166896481450741
2021-02-17 02:00:00,52154.91,0.7924454896547427,103.25791692583333,4.155387175977426,98.02684081582142,0.5594759218954026
2021-02-18 02:00:00,51591.61,0.820614793691295,98.71865965760901,4.20592702002736,99.12167193293378,0.5062329061475974
2021-02-19 02:00:00,55933.47,0.8027296609451781,99.07747113242449,4.510571880834481,102.12177363221491,0.6298666407131921
2021-02-20 02:00:00,55900.84,0.8102030891100324,99.24000047847557,4.027056657788948,99.28285265625169,0.6866448100094076
2021-02-21 02:00:00,57469.95,0.808119025850642,99.65869510412945,4.283444989320297,99.0278250748687,0.7136823956626828
2021-02-22 02:00:00,54121.17,0.8185677213122814,100.9761862255731,4.961181105575117,104.58037332267165,0.5234915803012179
2021-02-23 02:00:00,48898.7,0.7867560297673192,117.74682154106688,4.396525737122919,114.66231055653624,0.29782781905516686
2021-02-24 02:00:00,49738.17,0.7912968462486405,134.52828831932501,4.981124312514074,113.68867973485528,0.34487751538392075
2021-02-25 02:00:00,47082.87,0.7714140372174813,149.12115160204135,4.8398052798571145,117.11362477800135,0.22898916843120798
2021-02-26 02:00:00,46324.5,0.7599570335042302,149.12115160204135,4.640378974026733,117.55770768614897,0.17973077145420535
2021-02-27 02:00:00,46191.39,0.7204516397584535,150.0,4.503985310377298,117.35924618316025,0.1883918781172158
2021-02-28 02:00:00,45261.03,0.8818005819534234,134.74401228808586,4.846491994226174,83.54648166296663,-0.0253325928384035
2021-03-01 02:00:00,49635.07,0.9175473844288969,118.64158116031878,4.836266974457206,93.27586910259829,0.06720122331812561
2021-03-02 02:00:00,48501.21,0.9693318997344823,102.52085829703721,5.095321640530706,92.38235433216569,0.08129002484675607
2021-03-03 02:00:00,50392.55,0.8700823891236528,99.94123008165167,4.746235066241274,89.04706438125187,0.049709641550317096
2021-03-04 02:00:00,48363.74,0.9187271140308834,99.98276372624422,5.398703497145936,90.79411475066112,0.019567606904021595
2021-03-05 02:00:00,48775.37,0.9293829264193029,98.42848381703855,4.743957411089749,90.78432649366702,0.03288804954945035
2021-03-06 02:00:00,48892.8,0.9258585198496516,99.48253484297844,4.593448909129208,89.9330212334404,0.004931466530134765
2021-03-07 02:00:00,50964.18,0.9202194029081755,96.92772284810981,4.951426454314628,91.27650547308265,0.0631600005924502
2021-03-08 02:00:00,52405.02,0.9070482628170081,96.35992898502745,5.155213327462805,91.3843776489989,0.0654755357517176
2021-03-09 02:00:00,54928.7,0.8973109428087988,98.27847587093602,4.991158655018855,90.08107404592582,0.0531836791588749
2021-03-10 02:00:00,55893.31,0.8408972422727601,100.54173190265954,4.7568311512084795,90.02190811850157,0.08337983637261948
2021-03-11 02:00:00,57809.41,0.8688426772166816,98.6058638665828,5.0612698836641155,83.91847899825227,0.03353877383255499
2021-03-12 02:00:00,57256.22,0.9154714192570692,93.62740788835869,5.2022702156726535,84.07107530662029,0.024246147285085673
2021-03-13 02:00:00,61179.79,0.9573794176510546,92.10737163866708,4.723582827224362,88.14733030388456,0.06455269232007343
2021-03-14 02:00:00,58998.89,0.9082180380982784,94.74587557179741,4.665439727198455,85.56185556194302,0.0901259156075156
2021-03-15 02:00:00,55665.01,0.8448758010652689,93.13499840362358,3.8120250015408024,77.77538593472005,0.13837402630335793
2021-03-16 02:00:00,56925.01,0.7901982037470429,87.96550727456257,4.1858498527535195,77.94385202979126,0.14449345442343375
2021-03-17 02:00:00,58909.0,0.7897479850117911,78.93969023182899,3.8969933679046878,73.69067202933432,0.25117691423653654
2021-03-18 02:00:00,57643.32,0.807035849950347,83.32033726281948,4.200082226250596,74.11880151519362,0.24433766149661618
2021-03-19 02:00:00,58060.21,0.8153629575945792,83.50771581023024,4.045102110117268,73.86253340106381,0.2569487517045925
2021-03-20 02:00:00,58101.34,0.7948118049279191,84.53360785060228,4.104915354268853,72.6356509424808,0.28369460438704097
2021-03-21 02:00:00,57374.95,0.7713881727823764,72.32504905896094,3.434848624224914,62.870342052581165,0.155935712390453
2021-03-22 02:00:00,54095.36,0.8026041445513133,76.21219493999412,3.675635925452724,67.61235720095863,0.11534042140391954
2021-03-23 02:00:00,54355.45,0.8481777694217146,79.16597016707978,4.986477845819915,65.97144364841517,0.0786405927066598
2021-03-24 02:00:00,52303.02,0.8611447685761865,88.18713469018898,4.921093148584153,65.65441674067164,0.08145110365740948
2021-03-25 02:00:00,51336.09,0.8544221915669826,87.33010377605223,5.1311901648359495,66.34574381549035,0.05250026806562391
2021-03-26 02:00:00,55055.43,0.8296689297626659,87.63551056594241,4.076973240832477,72.64675215800312,0.1260437119575888
2021-03-27 02:00:00,55863.73,0.8267564255631994,83.00125698376125,5.03811518126974,70.97454732481573,0.09613713003917668
2021-03-28 02:00:00,55781.01,0.8166066165283312,76.9489678449286,5.156853274418067,70.25524483167057,0.06442111843483711
2021-03-29 03:00:00,57626.1,0.8547724771842272,73.48386601483988,4.780843481437457,68.70296932047493,0.04910729727810792
2021-03-30 03:00:00,58781.54,0.8971769262424338,73.99110410212624,5.217680433289436,68.81239989418593,0.051673983881076246
2021-03-31 03:00:00,58793.8,0.9597420985492012,74.65145101456905,5.342228672316427,67.37420224407417,0.017028196620584746
2021-04-01 03:00:00,58730.82,0.9768773619664598,76.26168070567638,5.080834697841184,67.20524214405489,0.025754407119435996
2021-04-02 03:00:00,58987.8,1.0150788058120288,73.08783728334696,4.9487749150445275,60.20256003733279,-0.03582866171982613
2021-04-03 03:00:00,57074.97,1.0402223660547572,70.33984966419355,5.017328698274496,59.86495093993233,-0.03260942705871239
2021-04-04 03:00:00,58219.43,1.0247826613669657,63.77447027083466,4.91891268380252,55.01224661676976,0.045889150114228006
2021-04-05 03:00:00,59119.56,0.9707525166622407,61.613780077427066,5.259672983776325,54.59503880144793,0.03855159621403659
2021-04-06 03:00:00,58010.35,0.9402386141574044,59.99318816703681,5.032004518197417,53.23749106476654,-0.015254884652599832
2021-04-07 03:00:00,55951.98,1.0064406803613062,65.34746982853227,5.065394277277827,54.6202870627006,-0.029341474432770243
2021-04-08 03:00:00,58084.46,1.0285112966147816,65.94246705983046,4.893002091921899,57.06385154361778,0.00041766986375013637
2021-04-09 03:00:00,58106.85,1.0174979674233755,66.6428671270444,4.852950697132321,57.06372937525942,9.483430158407913e-05
2021-04-10 03:00:00,59784.8,0.9308970138773048,63.74278457673892,5.080526225958046,57.9931753184305,0.04200177952224804
2021-04-11 03:00:00,59980.45,0.882310130478888,59.13044268578096,3.97002249896098,51.42538622558034,0.10879103124556333
2021-04-12 03:00:00,59845.76,0.8281393857077436,55.35975133904517,4.237466832900425,51.53224177873547,0.10100753466303747
2021-04-13 03:00:00,63558.48,0.8024796090143272,50.0860899872614,3.939543780944679,53.17282926337731,0.21519713393222806
2021-04-14 03:00:00,62964.27,0.7816127705131836,50.50610894569582,3.9108047396029937,52.364407851973425,0.22651082308761739
2021-04-15 03:00:00,63233.03,0.7728953309266737,48.769844634485935,4.067558802018019,44.389980251430536,0.14853394115712115
2021-04-16 03:00:00,61416.41,0.7740935741461525,49.7677038914939,4.614724979160704,46.79357274958218,0.09939687163746491
2021-04-17 03:00:00,60056.07,0.7912155070772902,50.478147022715085,4.984651785172181,48.15928542522674,0.07664006083790875
2021-04-18 03:00:00,56246.82,0.918420103236826,59.4168867884898,4.887384817703651,54.22901124041412,-0.023934987791990103
2021-04-19 03:00:00,55680.11,1.0449531634127074,64.27982482768748,4.829880776815915,53.52348756148437,-0.05276197255124648
2021-04-20 03:00:00,56496.06,1.1445357363934463,71.70011506933808,4.723363431117591,54.0088517395505,-0.0390813317050438
2021-04-21 03:00:00,53803.25,1.1549288077732172,71.6168444742412,5.264094702879483,57.475835349203706,-0.08390092288852768
2021-04-22 03:00:00,51717.61,1.1970505836925833,75.17671139335074,6.652986547688778,59.205318882836565,-0.12324904471772136
2021-04-23 03:00:00,51178.03,1.256640251975092,76.17011894303283,6.087855578044783,58.060793248845634,-0.10331919578757554
2021-04-24 03:00:00,50115.99,1.300040807118273,76.96154027987275,6.15315402283048,57.29044174433193,-0.13918789654931352
2021-04-25 03:00:00,49120.97,1.3074527308844262,74.93004033850117,6.4261202194458935,56.60849998799867,-0.16912490553042003
2021-04-26 03:00:00,54062.29,1.2328600150586375,75.88678190868232,5.160213865189994,73.12848224231733,-0.06805785519308194
2021-04-27 03:00:00,55073.48,1.1273942738127773,77.75478095119654,4.883121061522401,72.13847370083619,-0.015700963576266602
2021-04-28 03:00:00,54877.94,1.056067293998933,79.14262226059799,4.926696476623305,70.06161919624137,-0.05520443850213974
2021-04-29 03:00:00,53581.58,1.0614772711172218,78.98294842325048,5.36266433767847,70.63908577850164,-0.07787842569335623
2021-04-30 03:00:00,57757.97,1.0710230396162448,79.4320350396068,5.274224336259166,77.70432023715476,-0.03390209551591716
2021-05-01 03:00:00,57843.16,1.063344095619992,83.65384895461611,4.9088057331929456,77.68931651557828,-0.03563311045515649
2021-05-02 03:00:00,56623.51,1.0725608408445744,87.20732827177692,4.349184827896514,78.1606257941672,-0.053842577987145646
2021-05-03 03:00:00,57195.07,1.1949694060447966,90.36574856469342,6.7419168090071855,72.96359041685834,-0.10011897704287454
2021-05-04 03:00:00,53244.07,1.3025358270830665,94.18358427021961,6.282400737996589,78.00063094286416,-0.15437644238549886
2021-05-05 03:00:00,57506.88,1.3245412432999888,96.05036323730481,4.737186000425108,86.4714326534138,-0.09055631210460735
2021-05-06 03:00:00,56441.94,1.2351411723828385,96.03022888937205,5.259501917120797,86.01437261503322,-0.08099577946675818
2021-05-07 03:00:00,57374.33,1.1078642704563375,95.02273294025366,5.492356111742108,85.97037586546445,-0.04465393756201497
2021-05-08 03:00:00,58943.13,1.0275306301343534,93.07226385373035,4.722337713352402,82.03183603781203,0.04793711004462109
2021-05-09 03:00:00,58294.18,0.9708733127251454,93.10618291724904,5.378596562205228,82.06184869915222,0.04694800351507933
2021-05-10 03:00:00,55870.01,0.943034511988058,92.47581254249258,5.255423271174072,84.0407720220787,-0.011081303722772828
2021-05-11 03:00:00,56747.52,0.9104832012000275,93.88396686668459,4.39237594436808,81.40601161455484,0.054722902426898035
2021-05-12 03:00:00,49504.08,0.9657828039219365,107.41652909601311,5.32883584431295,97.53034035984498,-0.04280031501842407
2021-05-13 03:00:00,49700.6,0.9980751767404111,119.04032120245743,5.1632363153750385,97.45492648368962,-0.028868442181146925
2021-05-14 03:00:00,49887.96,1.0579763912540154,130.64400637417145,5.142753912408272,97.0242681669745,-0.004550044806058917
2021-05-15 03:00:00,46775.29,1.0429432134602108,132.254870088861,5.793831574485398,100.42402315999455,-0.04775312865360759
2021-05-16 03:00:00,46490.71,1.1502027610498142,128.5754586978251,6.404090378653955,89.40410775787086,-0.14005289084128703
2021-05-17 03:00:00,43552.14,1.250293645267919,125.05041400195428,6.1304129725943195,91.79311573594163,-0.2091994186675693
2021-05-18 03:00:00,42886.02,1.314692704528017,119.66873218064615,6.618828393675838,91.75831232739797,-0.2185198642660422
2021-05-19 03:00:00,36771.87,1.3005590918480952,129.32903069582076,7.593556419283133,107.57505997141857,-0.3137218051427375
2021-05-20 03:00:00,40597.4,1.2824915596475976,139.76921125392326,7.335324987976729,112.46833038784052,-0.29711172328251845
2021-05-21 03:00:00,37350.39,1.2742299703784248,148.97013188415573,8.441139262484725,115.4130360480077,-0.3542816471299286
2021-05-22 03:00:00,37491.5,1.228291905083321,149.70728127040272,7.419450400659927,115.84974477074257,-0.33788103210133036
2021-05-23 03:00:00,34716.84,1.2594175956963483,149.70728127040272,7.394029275134615,117.40817454200194,-0.3930099220090124
2021-05-24 03:00:00,38837.76,1.2611700863435327,150.0,7.175739009482486,129.92939430847278,-0.270571164075173
2021-05-25 03:00:00,38387.36,1.3155585446694922,150.0,7.972412642104245,122.97479048114859,-0.3324736101141289
2021-05-26 03:00:00,39295.08,1.3219764831505756,150.0,7.568143744780871,124.25343370548707,-0.3037964322275244
2021-05-27 03:00:00,38538.84,1.3353891391482515,150.0,7.9264377080987,123.39748557026238,-0.32829124104804375
2021-05-28 03:00:00,35680.92,1.3338106172041788,150.0,6.661737119101898,123.89989162628802,-0.39465515319597044
2021-05-29 03:00:00,34611.58,1.3192244045890733,150.0,7.111966009747192,123.81923780825585,-0.40626011035750054
2021-05-30 03:00:00,35662.59,1.3620850914047737,150.0,7.698546407618421,125.62543341521115,-0.36168635015458217
2021-05-31 03:00:00,37290.83,1.3515542375824225,150.0,8.021650598455423,127.89680825461407,-0.34286414630982986
2021-06-01 03:00:00,36683.51,1.365688538858932,150.0,7.6724288831214915,118.13458360939306,-0.2589800679055141
2021-06-02 03:00:00,37576.98,1.3538850726548681,150.0,7.595556118249051,119.01632913456423,-0.24393307123052832
2021-06-03 03:00:00,39229.66,1.32444615094113,150.0,7.832051581456651,121.2600147181056,-0.2136447351224623
2021-06-04 03:00:00,36861.5,1.319330167758533,150.0,7.443696620230449,121.09481802917253,-0.21194502481972854
2021-06-05 03:00:00,35538.4,1.2839304491858918,150.0,6.950255127555942,121.58241518004058,-0.23558061384736861
2021-06-06 03:00:00,35798.57,1.3229969302590456,150.0,8.156093538106644,119.52525690569674,-0.17802959854555944
2021-06-07 03:00:00,33582.86,1.279898465618029,150.0,7.816982707915833,121.71852824330847,-0.21692756753832598
2021-06-08 03:00:00,33409.38,1.2927253206793814,145.93452042015562,6.051875271041784,106.17605364067022,-0.09144190926379336
2021-06-09 03:00:00,37391.58,1.234296304031328,134.89476016396205,6.056168012552764,109.27344808251895,-0.07896614068881258
2021-06-10 03:00:00,36680.78,1.154686321537398,121.51695176993785,6.143561812329677,103.95149145599407,-0.017927791383169023
2021-06-11 03:00:00,37339.98,1.05510825355388,115.46217999311502,6.040853434083828,104.21474893510158,-0.004041449395196128
2021-06-12 03:00:00,35541.78,0.9806121759100715,113.89794679804044,5.853766500772277,101.17266023721572,0.023761955293166048
2021-06-13 03:00:00,39017.37,0.9751278243310395,111.69713274521926,5.387536871067987,96.86003263019171,0.0046246230472613
2021-06-14 03:00:00,40526.63,0.9246068441279247,107.19368860232156,4.832015588030284,97.93684179074113,0.05572850021465392
2021-06-15 03:00:00,40161.86,0.9154027560562374,105.79292384070709,4.970093929774627,97.66763770915013,0.02205823222652814
2021-06-16 03:00:00,38345.41,0.9146084088376698,106.76848319188021,4.461280227200502,99.38484358040783,-0.005019092427275829
2021-06-17 03:00:00,38082.3,0.920349188430876,107.81138596460427,4.70038299381291,93.59679679159854,0.0673015157680914
2021-06-18 03:00:00,35830.29,0.9071689756359295,113.7747748426574,5.498881811112961,96.43885318214052,0.03521104786317175
2021-06-19 03:00:00,35515.38,0.9143743080883501,121.78181790607134,4.969060518861232,95.74598783272478,-0.004127854987537316
2021-06-20 03:00:00,35602.26,0.9897327152669867,128.21794411606058,5.348596684119259,93.62672993900574,-0.04528110530122287
2021-06-21 03:00:00,31652.62,1.1462407207705396,131.6247506174422,8.041082679572098,104.63992327220528,-0.13714309235948263
2021-06-22 03:00:00,32537.58,1.1961073384782246,134.8650284078159,8.211264497958291,104.8513537508496,-0.1341087016572381
2021-06-23 03:00:00,33678.64,1.277591228182288,138.205172497919,7.320197251631414,104.10570474158631,-0.1415005890950879
2021-06-24 03:00:00,34649.84,1.2065490305361648,130.8053958821401,6.520245377664196,102.1458354560591,-0.05999918614272348
2021-06-25 03:00:00,31593.86,1.2595036279730913,130.83972071262008,7.8329536192886655,107.79296572359176,-0.1109937419805056
2021-06-26 03:00:00,32307.35,1.246217875924175,124.67944100286324,6.452129121046916,108.3065271278069,-0.09752400724386479
2021-06-27 03:00:00,34713.81,1.1987084892115762,125.98935541534223,6.027589450928419,109.86263919311658,0.033676405166206624
2021-06-28 03:00:00,34487.11,1.072835169851875,119.28384002862408,6.061053466388706,109.88421288291461,0.03225830590091783
2021-06-29 03:00:00,35901.41,1.021318767092333,118.72829338116816,5.254745687987132,98.51142261095313,-0.039853089920244056
2021-06-30 03:00:00,35056.39,1.0504744048348111,117.43142452209288,4.622647608380956,98.69145796800146,-0.04428449994792916
2021-07-01 03:00:00,33543.11,1.168280473747136,121.05749171774859,6.948321813571659,99.88529530160551,-0.10168377165708187
2021-07-02 03:00:00,33804.54,1.0976461413023053,118.09609095053861,4.98168665196226,97.97893369102721,-0.048878812484912104
2021-07-03 03:00:00,34682.84,1.163924031572341,118.16036389212961,6.460665425784061,88.3678387110962,-0.11109231606333292
2021-07-04 03:00:00,35287.97,1.1844319591176742,111.91291939475703,6.218118361690313,86.8113019698605,-0.12926463414303135
2021-07-05 03:00:00,33702.79,1.3019400748593697,114.94841277863719,6.232000029677422,88.40040062790055,-0.1608259677216145
2021-07-06 03:00:00,34237.66,1.3184353356499274,115.4780343809984,6.417534094325384,87.26156806787621,-0.10712494663637706
2021-07-07 03:00:00,33880.79,1.2989593029359054,117.36258561810844,6.766196615347936,87.29232953260234,-0.11032710734383167
2021-07-08 03:00:00,32874.01,1.2369740676732541,116.34214455775007,5.31023542754251,84.6393544622735,-0.0825078446197337
2021-07-09 03:00:00,33804.2,1.1573126650912664,110.38936589631085,5.072128722361329,85.65699644610785,-0.04818137944743939
2021-07-10 03:00:00,33515.13,1.1200296744495146,101.78286339534135,4.805453380540393,85.68893353908177,-0.0586235255851737
2021-07-11 03:00:00,34249.3,1.0367676213625387,89.57798352044024,4.646960532923372,70.74403440586453,0.08203681085483616
2021-07-12 03:00:00,33088.51,1.0102568767661675,82.95205387487285,4.802060436091283,71.74974014584956,0.01693211357451907
2021-07-13 03:00:00,32737.47,0.9564799532494898,78.61684799546721,4.8469372166327265,70.28496730535313,-0.02794560587957229
2021-07-14 03:00:00,32820.5,1.0297043126638667,77.64484754987933,5.081361001350943,69.04396129909635,-0.05279504898146703
2021-07-15 03:00:00,31867.46,0.9915230839725382,72.22989041578921,5.114139791134833,58.72351950976265,0.008659910501597423
2021-07-16 03:00:00,31401.76,1.0075744285668504,72.02409238916792,4.437178998027388,58.230029724603305,-0.028030463656103066
2021-07-17 03:00:00,31546.64,1.0600247812758348,63.924040796942315,4.704081172370688,47.494002012475804,-0.09123660007357293
2021-07-18 03:00:00,31806.3,1.1660875295534143,60.791169097039166,4.996104313610421,47.78914298425197,-0.07773368078682152
2021-07-19 03:00:00,30847.55,1.2693684554218334,54.116904948677934,6.2193568979880585,44.546888327187986,-0.1407705156984086
2021-07-20 03:00:00,29795.55,1.3149340089634263,57.7714700844102,6.742341802332377,45.50525533083977,-0.15006793340671987
2021-07-21 03:00:00,32139.48,1.2664960651308035,61.67058937983726,4.551213257760607,55.90460248367721,-0.041845553378920486
2021-07-22 03:00:00,32299.47,1.1874087286793558,62.73112835939552,4.582720260903157,55.82530109816719,-0.044522717954452284
2021-07-23 03:00:00,33637.92,1.078501406417952,62.02408419697807,4.576579965907337,57.667120576745276,-0.030127867268078368
2021-07-24 03:00:00,34282.56,1.0575256103977881,61.06816560158495,5.132855891777737,57.7777454033507,-0.02849157942494296
2021-07-25 03:00:00,35369.93,0.962300566908616,61.09850906151488,5.246211164427318,55.8333512440121,0.0494659344226398
2021-07-26 03:00:00,37269.52,0.8992105730146358,63.333737310447646,5.242276914189396,59.73599242597458,0.08855336492038268
2021-07-27 03:00:00,39496.69,0.8394397001560411,63.96344937870955,4.070501866242585,63.71243010797991,0.1657546946219377
2021-07-28 03:00:00,40030.01,0.8213768747008645,63.8929016238421,4.007956858057567,61.40261903476504,0.21767955901941982
2021-07-29 03:00:00,40030.52,0.8423739112097871,61.539776230767536,4.33503083928498,61.004645074318574,0.18418776365067058
2021-07-30 03:00:00,42231.83,0.8380431004876,61.92860167970226,3.7001850052972904,63.488702793101524,0.2600825358576859
2021-07-31 03:00:00,41474.72,0.8319849333379823,61.39794741100721,3.9604544991282222,64.582861916608,0.21096547958644396
2021-08-01 03:00:00,39870.76,0.7868583183188287,62.84262001021566,3.888152425027529,65.23814396387725,0.20497296493556227
2021-08-02 03:00:00,39158.53,0.7954382921058797,65.58197990964247,3.6067538978106093,65.74809357781326,0.19613794224171865
2021-08-03 03:00:00,38189.3,0.8208288608089057,69.44030240618737,4.019649574898061,67.32172796245291,0.16358068889870658
2021-08-04 03:00:00,39738.56,0.844717763589545,75.96879669348817,4.205559142509956,66.49060943473611,0.24699489698896615
2021-08-05 03:00:00,40888.18,0.8156609602808776,75.51927795091788,3.858388151193543,65.78304941971098,0.30209835372284877
2021-08-06 03:00:00,42852.18,0.77704870874049,73.59677445137412,4.144189280767107,67.21266175325975,0.35837540860135975
2021-08-07 03:00:00,44617.96,0.7500651338885492,67.2218058838392,3.791037529039891,67.95151172274804,0.40280258942410785
2021-08-08 03:00:00,43827.75,0.7802783556898243,65.45569947565296,4.560781217176453,66.46252143322404,0.42078544325238143
2021-08-09 03:00:00,46292.61,0.8010575440134126,65.33241796200998,4.445420981625054,63.94112509273741,0.5536752971500778
2021-08-10 03:00:00,45601.03,0.8072932762442608,63.24090686652169,3.9375117643029496,60.64901898219519,0.41884778471835893
2021-08-11 03:00:00,45556.69,0.8189657518565078,61.65820408780338,4.158782698692823,60.949225550297456,0.41044698256658707
2021-08-12 03:00:00,44425.52,0.8176547567829283,62.851142595868794,3.9725970255966168,62.56950970892289,0.32069759366809847
2021-08-13 03:00:00,47832.93,0.8063550150512103,65.28258002736395,3.902649955895933,67.9852808739942,0.39525548850494263
2021-08-14 03:00:00,47102.03,0.7863846697693959,68.0771892334895,4.175485706996022,69.03836376881706,0.3316970092957492
2021-08-15 03:00:00,47015.94,0.7919288482854977,66.5938214525525,3.669840931543268,67.1119167383172,0.26151181984635175
2021-08-16 03:00:00,45927.4,0.7972240196312694,65.71047357445009,4.2571028592076425,65.1569284500524,0.16281642841463428
2021-08-17 03:00:00,44684.43,0.7782866240577869,64.52746949942599,3.6119384810089206,66.79629933180028,0.11627326598219678
2021-08-18 03:00:00,44714.54,0.7731115292811334,73.35673535468885,3.9326117204567295,66.78535144221873,0.11701122043880541
2021-08-19 03:00:00,46761.49,0.8054206476405282,76.51168234714976,3.8844185939995266,65.59558673341779,0.10725701443674107
2021-08-20 03:00:00,49336.45,0.825438394933535,75.59577455394047,4.1313919379662805,67.92443280728929,0.1895547456378246
2021-08-21 03:00:00,48867.87,0.8092217198026264,67.23618401589299,3.953751313665354,65.04801438257934,0.22565684727354074
2021-08-22 03:00:00,49289.71,0.7912480053611451,64.88628543969331,3.8609392875745208,63.78028621696341,0.25872217368731665
2021-08-23 03:00:00,49521.06,0.8040005617488682,64.16995208745567,4.187053684521155,61.72003659786402,0.29672604630092714
2021-08-24 03:00:00,47690.54,0.8276152867488263,63.77346888434886,4.203441265207113,64.04651517950445,0.20010740197933696
2021-08-25 03:00:00,48996.44,0.8267612449829036,65.31275367512396,3.8523252388844615,63.96058315180837,0.19830327493177746
2021-08-26 03:00:00,46852.22,0.8128670150459102,69.55254608987197,4.696881551039935,65.37264576768168,0.09334507602647046
2021-08-27 03:00:00,49088.1,0.7975687008014977,73.61210865635324,4.248335474918044,66.1205156306444,0.10018700989467022
